🌹央视频道❤️风顺,#genre#
@老澳21:32官方,https://vdm6-hwnon.ntnftchain.com/live/2032-2.flv
🍡星光频道,#genre#

真武侠,http://43.138.170.29:35455/huya小曾
/29169712
真武侠,http://nn.7x9d.cn/自用/虎牙切片.php?id=29169712
星光视界1台,http:/
/47.109.155.164/小曾/yy.php?id=1353422557
星光视界1台,http://47.109.155.164/小曾/yy.php?id=1353422557
星级剧集台,http://47.109.155.164/小曾/yy.php?id=1355006624
超级综艺,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000025771/1.m3u8?channel-id=ystenlive&Contentid=1000000001000025771&livemode=1&stbId=3
超级综艺,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000023658/1.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=3
金牌综艺,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000005/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000005&livemode=1&stbId=3
中国功夫,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000009/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000009&livemode=1&stbId=3
超级电视剧,http://zteres.sn.chinamobile.com:6060/000000001000/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=3
超级电影,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000031/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000031&livemode=1&stbId=3
超级电影,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000002120/1.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
超级电影,http://zteres.sn.chinamobile.com:6060/000000001000/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3
动作电影,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000017/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000017&livemode=1&stbId=3
动作电影,http://zteres.sn.chinamobile.com:6060/000000001000/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
古装剧场,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000024/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000024&livemode=1&stbId=3
潮妈辣婆,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000018/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=3
超级电影,https://cloudvideo.servers10.com:8081/8130/index.m3u8
欢乐剧场,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000050/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000050&livemode=1&stbId=3
山东生活,rtmp://livealone.iqilu.com/iqilu/shpdhjOF03kn
山东文旅,rtmp://livealone.iqilu.com/iqilu/yspdhjOF03kn
山东综艺,rtmp://livealone.iqilu.com/iqilu/zypdhjOF03kn
山东农科,rtmp://livealone.iqilu.com/iqilu/nkpdhjOF03kn
山东体育,rtmp://livealone.iqilu.com/iqilu/typdhjOF03kn
山东齐鲁,rtmp://livealone.iqilu.com/iqilu/qlpdhjOF03kn
未知地方,https://gitee.com/xiaohe-commune/tv/raw/master/70F6B9A0562DDFB8D0060A953DC793AB.mp4
卡酷动画,http://183.196.33.171:808/hls/57/index.m3u8
金鹰卡通高清,http://183.196.33.171:808/hls/58/index.m3u8
金鹰纪实高清,http://183.196.33.171:808/hls/87/index.m3u8
CETV-1高清,http://183.196.33.171:808/hls/85/index.m3u8
CETV-4,http://183.196.33.171:808/hls/92/index.m3u8
兵器科技,http://183.196.33.171:808/hls/88/index.m3u8
梨园频道,http://183.196.33.171:808/hls/89/index.m3u8
保定新闻综合高清,http://183.196.33.171:808/hls/73/index.m3u8
保定公共频道,http://183.196.33.171:808/hls/113/index.m3u8
安新电视,http://183.196.33.171:808/hls/65/index.m3u8
河北卫视高清,http://183.196.33.171:808/hls/16/index.m3u8
河北经济高清,http://183.196.33.171:808/hls/17/index.m3u8
河北都市高清,http://183.196.33.171:808/hls/18/index.m3u8
河北影视高清,http://183.196.33.171:808/hls/19/index.m3u8
河北少儿科教高清,http://183.196.33.171:808/hls/20/index.m3u8
河北公共高清,http://183.196.33.171:808/hls/21/index.m3u8
河北农民高清,http://183.196.33.171:808/hls/22/index.m3u8
石家庄新闻综合高清,http://183.196.33.171:808/hls/23/index.m3u8
石家庄娱乐,http://183.196.33.171:808/hls/24/index.m3u8
石家庄生活,http://183.196.33.171:808/hls/25/index.m3u8
石家庄都市,http://183.196.33.171:808/hls/26/index.m3u8
浙江公共新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=157715378
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
之江纪录,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江纪录,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
南国都市4k,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzngds
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
阳江-1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江-2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
阳江-1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
阳江-1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
GRTN文化,http://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN生活,http://glive.grtn.cn/live/life.m3u8
荔枝台,http://glive.grtn.cn/live/lizhi.m3u8
GRTN健康,http://glive.grtn.cn/live/health.m3u8
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
GRTN纪录片,http://glive.grtn.cn/live/jilupian.m3u8
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
深圳众创,https://lglivepull.sznews.com/live/2645.m3u8
佛山公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.53:5146
佛山公共,http://113.103.253.43:2000/rtp/239.253.43.48:5146
肇庆生活服务ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.2:5146
惠州TV2,http://113.103.253.43:2000/rtp/239.77.1.173:5146
汕尾文化ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.187:5146
佛山综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.57:5146
云浮文旅,http://113.103.253.43:2000/rtp/239.253.43.194:5146
河源公共,http://113.103.253.43:2000/rtp/239.253.43.216:5146
惠州TV2ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.233:5146
佛山南海,http://113.103.253.43:2000/rtp/239.253.43.49:5146
汕尾文化,http://113.103.253.43:2000/rtp/239.77.1.190:5146
清远新闻综合,http://113.103.253.43:2000/rtp/239.253.43.31:5146
佛山顺德,http://113.103.253.43:2000/rtp/239.253.43.50:5146
肇庆综合,http://113.103.253.43:2000/rtp/239.253.43.3:5146
佛山南海ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.54:5146
清远公共,http://113.103.253.43:2000/rtp/239.253.43.32:5146
汕尾新闻ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.25:5146
中山教育ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.64:5146
珠海2ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.154:5146
茂名公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.207:5146
河源公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.214:5146
汕头综合,http://113.103.253.43:2000/rtp/239.253.43.30:5146
中山教育,http://113.103.253.43:2000/rtp/239.253.43.61:5146
茂名综合,http://113.103.253.43:2000/rtp/239.77.0.204:5146
肇庆综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.1:5146
云浮综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.253:5146
中山公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.63:5146
茂名公共,http://113.103.253.43:2000/rtp/239.77.0.205:5146
河源综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.213:5146
肇庆生活服务,http://113.103.253.43:2000/rtp/239.253.43.4:5146
汕头综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.45:5146
云浮综合,http://113.103.253.43:2000/rtp/239.253.43.195:5146
汕头文旅体育,http://113.103.253.43:2000/rtp/239.253.43.44:5146
珠海2,http://113.103.253.43:2000/rtp/239.77.1.231:5146
汕头经济生活ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.46:5146
佛山顺德ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.55:5146
云浮文旅ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.254:5146
珠海1ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.155:5146
清远公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.34:5146
惠州TV2,http://113.103.253.43:2000/rtp/239.77.0.248:5146
中山公共,http://113.103.253.43:2000/rtp/239.253.43.60:5146
清远新闻综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.33:5146
汕头文旅体育ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.132:5146
佛山综合,http://113.103.253.43:2000/rtp/239.253.43.52:5146
河源综合,http://113.103.253.43:2000/rtp/239.253.43.215:5146
汕头综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.130:5146
峨嵋电影,http://183.223.157.33:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.232:5146
广东体育,http://113.103.253.43:2000/rtp/239.77.1.97:5146
广东体育ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.112:5146
南方卫视ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.215:5146
广东经济科教,http://113.103.253.43:2000/rtp/239.77.0.8:5146
广东公共,http://113.103.253.43:2000/rtp/239.77.0.5:5146
广东珠江ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.1:5146
广东卫视ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.84:5146
广东珠江超清,http://113.103.253.43:2000/rtp/239.77.0.114:5146
广东珠江,http://113.103.253.43:2000/rtp/239.77.1.94:5146
广东体育,http://113.103.253.43:2000/rtp/239.77.0.6:5146
广东珠江,http://113.103.253.43:2000/rtp/239.77.0.3:5146
广东卫视ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.19:5146
广东卫视超清,http://113.103.253.43:2000/rtp/239.77.0.166:5146
广东卫视,http://113.103.253.43:2000/rtp/239.77.0.2:5146
广东经济科教超清,http://113.103.253.43:2000/rtp/239.77.0.167:5146
南方卫视,http://113.103.253.43:2000/rtp/239.77.0.9:5146
广东影视,http://113.103.253.43:2000/rtp/239.77.0.11:5146
广东新闻ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.173:5146
广东卫视ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.152:5146
广东影视ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.217:5146
广东经济科教ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.85:5146
南方卫视,http://113.103.253.43:2000/rtp/239.77.1.12:5146
广东国际,http://113.103.253.43:2000/rtp/239.77.0.7:5146
广东卫视,http://113.103.253.43:2000/rtp/239.77.1.2:5146
广东公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.225:5146
广东新闻,http://113.103.253.43:2000/rtp/239.77.0.4:5146
广东体育超清,http://113.103.253.43:2000/rtp/239.77.0.168:5146
广州综合,http://113.103.253.43:2000/rtp/239.253.43.66:5146
东莞新闻综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.104:5146
东莞生活资讯,http://113.103.253.43:2000/rtp/239.253.43.103:5146
深圳卫视,http://113.103.253.43:2000/rtp/239.77.1.21:5146
广东综艺宽色域(4k),http://113.103.253.43:2000/rtp/239.77.0.246:5146
广州新闻,http://113.103.253.43:2000/rtp/239.253.43.67:5146
广视课堂初二,http://113.103.253.43:2000/rtp/239.253.43.90:5146
东莞生活资讯ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.105:5146
广视课堂小学六,http://113.103.253.43:2000/rtp/239.253.43.81:5146
现代教育,http://113.103.253.43:2000/rtp/239.77.0.18:5146
东莞新闻综合,http://113.103.253.43:2000/rtp/239.253.43.102:5146
广州新闻ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.72:5146
广东综艺(4k),http://113.103.253.43:2000/rtp/239.77.0.245:5146
广州竞赛ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.75:5146
广视课堂小学四,http://113.103.253.43:2000/rtp/239.253.43.79:5146
广视课堂高二,http://113.103.253.43:2000/rtp/239.253.43.93:5146
广州综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.71:5146
广东综艺宽色域AVS2(4k)(AVS2),http://113.103.253.43:2000/rtp/239.77.0.252:5146
广东移动,http://113.103.253.43:2000/rtp/239.77.0.20:5146
深圳卫视,http://113.103.253.43:2000/rtp/239.77.0.55:5146
广东综艺4K50p,http://113.103.253.43:2000/rtp/239.77.1.236:5146
广州竞赛,http://113.103.253.43:2000/rtp/239.253.43.70:5146
嘉佳卡通ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.179:5146
深圳卫视ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.3:5146
广东少儿ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.250:5146
岭南戏曲,http://113.103.253.43:2000/rtp/239.77.0.16:5146
广州法治,http://113.103.253.43:2000/rtp/239.253.43.69:5146
广视课堂高一,http://113.103.253.43:2000/rtp/239.253.43.92:5146
广州法治ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.74:5146
广视课堂初一,http://113.103.253.43:2000/rtp/239.253.43.89:5146
嘉佳卡通,http://113.103.253.43:2000/rtp/239.77.1.15:5146
广东房产,http://113.103.253.43:2000/rtp/239.77.0.14:5146
广视课堂小学三,http://113.103.253.43:2000/rtp/239.253.43.78:5146
广视课堂小学一,http://113.103.253.43:2000/rtp/239.253.43.76:5146
广东少儿,http://113.103.253.43:2000/rtp/239.77.0.12:5146
广东综艺4K,http://113.103.253.43:2000/rtp/239.77.1.237:5146
广视课堂初三,http://113.103.253.43:2000/rtp/239.253.43.91:5146
广州影视,http://113.103.253.43:2000/rtp/239.253.43.68:5146
广州影视ᴴᴰ,http://113.103.253.43:2000/rtp/239.253.43.73:5146
广视课堂小学五,http://113.103.253.43:2000/rtp/239.253.43.80:5146
南国都市4K,http://113.103.253.43:2000/rtp/239.253.43.99:5146
广视课堂小学二,http://113.103.253.43:2000/rtp/239.253.43.77:5146
广东综艺(4k),http://113.103.253.43:2000/rtp/239.77.0.244:5146
嘉佳卡通,http://113.103.253.43:2000/rtp/239.77.0.13:5146
深圳卫视ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.148:5146
深圳都市,http://113.103.253.43:2000/rtp/239.77.1.34:5146
深圳卫视超清,http://113.103.253.43:2000/rtp/239.77.0.130:5146
深圳卫视ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.92:5146
深圳都市ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.176:5146
深圳都市ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.124:5146
深圳娱乐ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.243:5146
深圳电视剧频道,http://113.103.253.43:2000/rtp/239.77.1.7:5146
深圳财经生活,http://113.103.253.43:2000/rtp/239.77.1.22:5146
深圳娱乐,http://113.103.253.43:2000/rtp/239.77.1.36:5146
深圳电视剧ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.125:5146
深圳体育健康,http://113.103.253.43:2000/rtp/239.77.1.8:5146
深圳财经生活ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.242:5146
深圳电视剧ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.177:5146
深圳龙岗频道ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.223:5146
深圳公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.178:5146
深圳公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.126:5146
湛江公共,http://113.103.253.43:2000/rtp/239.77.0.121:5146
深圳宜和购物ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.87:5146
韶关新闻综合,http://113.103.253.43:2000/rtp/239.77.0.116:5146
深圳宝安（音频）,http://113.103.253.43:2000/rtp/239.77.1.206:5146
韶关绿色生活ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.119:5146
深圳东部ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.224:5146
深圳少儿ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.244:5146
深圳宝安第一课,http://113.103.253.43:2000/rtp/239.77.1.225:5146
深圳宜和购物,http://113.103.253.43:2000/rtp/239.77.1.39:5146
深圳体育健康ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.128:5146
深圳移动电视,http://113.103.253.43:2000/rtp/239.77.1.175:5146
揭阳公共,http://113.103.253.43:2000/rtp/239.77.0.158:5146
揭阳综合,http://113.103.253.43:2000/rtp/239.77.0.157:5146
深圳宝安ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.67:5146
湛江新闻综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.141:5146
深圳少儿,http://113.103.253.43:2000/rtp/239.77.1.38:5146
揭阳公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.251:5146
深圳众创TVᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.247:5146
深圳公共频道,http://113.103.253.43:2000/rtp/239.77.1.9:5146
韶关绿色生活,http://113.103.253.43:2000/rtp/239.77.0.118:5146
江门公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.202:5146
韶关新闻综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.117:5146
江门教育ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.203:5146
江门综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.201:5146
湛江公共ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.140:5146
惠州TV1,http://113.103.253.43:2000/rtp/239.77.1.154:5146
江门教育,http://113.103.253.43:2000/rtp/239.77.0.197:5146
湛江新闻综合,http://113.103.253.43:2000/rtp/239.77.0.120:5146
揭阳综合ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.0.229:5146
深圳体育健康ᴴᴰ,http://113.103.253.43:2000/rtp/239.77.1.140:5146
江门公共,http://113.103.253.43:2000/rtp/239.77.0.196:5146
江门综合,http://113.103.253.43:2000/rtp/239.77.0.195:5146
惠州TV1,http://113.103.253.43:2000/rtp/239.77.0.247:5146
中山综合,http://113.103.253.43:2000/rtp/239.253.43.59:5146
广东民生,http://47.109.29.60/php/gudo.php?id=gdms
广东体育,http://47.109.29.60/php/gudo.php?id=gdty
广东影视,http://47.109.29.60/php/gudo.php?id=gdys
广东少儿,http://47.109.29.60/php/gudo.php?id=gdse
嘉佳卡通,http://47.109.29.60/php/gudo.php?id=jjkt
广州综合,http://47.109.29.60/php/gudo.php?id=gzzh
广州法治,http://47.109.29.60/php/gudo.php?id=gzfz
广州影视,http://47.109.29.60/php/gudo.php?id=gzys
潮州民生,http://47.109.29.60/php/gudo.php?id=czms
佛山综合,http://47.109.29.60/php/gudo.php?id=fszh
佛山综合HD,http://47.109.29.60/php/gudo.php?id=fszhhd
佛山影视,http://47.109.29.60/php/gudo.php?id=fsys
南海台,http://47.109.29.60/php/gudo.php?id=fsnh
东莞新闻综合,http://47.109.29.60/php/gudo.php?id=dg1
东莞生活资讯,http://47.109.29.60/php/gudo.php?id=dg2
河源综合,http://47.109.29.60/php/gudo.php?id=hy1
惠州一套HD,http://47.109.29.60/php/gudo.php?id=hz1hd
惠州二套,http://47.109.29.60/php/gudo.php?id=hz2
cetv1
怀旧剧场,http://47.109.29.60/php/gudo.php?id=hjjc
